date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:57	93046/93046	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2010:03:00%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_themify.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_themify.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:31:58	112859/112859	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:29%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_simpleline.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_simpleline.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:31:58	117072/117072	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:28%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_cryptocoins.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_cryptocoins.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:31:59	80930/80930	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2010:03:00%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_flag.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_flag.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:32:01	86082/86082	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:33%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_weather.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/icons_weather.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:32:11	65759/65759	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:42%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_ribbons.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_ribbons.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:32:40	71766/71766	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:42%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_sliders.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_sliders.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:32:49	85833/85833	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:43%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_typography.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_typography.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:32:51	96628/96628	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:42%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_tab.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_tab.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:32:52	79211/79211	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:42%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_timeline.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_timeline.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:32:54	68178/68178	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:43:11%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_timeline_horizontal.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/ui_timeline_horizontal.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:32:59	66796/66796	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:16%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_bootstrap_switch.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_bootstrap_switch.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:33:30	59490/59490	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:13%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_date_paginator.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_date_paginator.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:33:47	66473/66473	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:57:06%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_media_advanced.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_media_advanced.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:03	62347/62347	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:15%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_rangeslider.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_rangeslider.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:08	62835/62835	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:18%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_rating.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_rating.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:16	90570/90570	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:13%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_animations.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_animations.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:25	59159/59159	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:42:54%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/extension_fullscreen.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/extension_fullscreen.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:31	58924/58924	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:24%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/extension_pace.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/extension_pace.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:34	62963/62963	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:14%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_nestable.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_nestable.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:35	61132/61132	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:17%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_portlet_draggable.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/component_portlet_draggable.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:36	99081/99081	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:25%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_advanced.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_advanced.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:37	90613/90613	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:26%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_general.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_general.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:43	80793/80793	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:42:59%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_wizard.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_wizard.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:44	71924/71924	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:42:59%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_validation.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_validation.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:45	62734/62734	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:26%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_mask.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_mask.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:45	60441/60441	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:29%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_xeditable.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_xeditable.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:46	58285/58285	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:57:11%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_dropzone.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_dropzone.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:48	61311/61311	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:28%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_code_editor.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_code_editor.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:49	60453/60453	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:42:54%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_editors.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_editors.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:34:58	63330/63330	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:29%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_editor_markdown.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/forms_editor_markdown.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:00	59709/59709	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:13%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_chartjs.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_chartjs.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:01	59957/59957	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:11%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_flot.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_flot.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:01	67168/67168	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2010:02:59%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_inline.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_inline.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:02	59238/59238	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:15%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_morris.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_morris.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:02	63252/63252	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:42:45%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_peity.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_peity.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:03	63411/63411	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:57:05%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_chartist.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_chartist.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:03	61548/61548	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:11%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_apex.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_apex.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:04	60180/60180	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2009:50:11%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_c3_axis.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_c3_axis.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
14:35:04	59868/59868	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2010:03:01%20GMT	http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_c3_bar.html	C:/Users/CLINTON/Downloads/invest2/EDUDASH/edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/charts_c3_bar.html	(from http://edulearn-lms-admin-template.multipurposethemes.com/template/vertical/main-mini-dark-rtl/index.html)
